Raw_Channel_ID,Platform_ID,obs_std,obs_mean
3105,14,9.097663419689905,247.61961326971704
3105,15,9.113938490772538,247.68209635883213
3105,16,9.200430530934419,247.69488549484674
3110,-1,10.001364873914747,252.09191209401047
3110,14,9.980762315709631,252.06165585991624
3110,15,9.99535884000425,252.1227725293938
3110,16,10.096419965548487,252.1166894660688
5381,-1,13.204452482935643,268.144309824923
5381,14,13.195324529035533,268.11913805670696
5381,15,13.179048368501745,268.1877530662393
5381,16,13.312643110063604,268.1129290751175
5399,-1,14.489583214759742,271.1797220556748
5399,14,14.477904547949347,271.14395712877456
5399,15,14.466168725748568,271.2349350012913
5399,16,14.601514188998735,271.1541924724893
5480,-1,15.398775357115134,272.9882842439366
5480,14,15.387155916364732,272.9522836539787
5480,15,15.37632947640946,273.0454741803754
5480,16,15.507699913426912,272.9578660172472
